timestamp,value,volume
2023-08-28,14.5,18657662.0
2023-08-27,14.31,21185735.0
2023-08-26,14.31,21185735.0
2023-08-25,14.31,21185735.0
2023-08-24,14.49,15296051.0
2023-08-23,14.54,43122276.0
2023-08-22,13.52,11578352.0
2023-08-21,13.68,17267476.0
2023-08-20,13.89,14686369.0
2023-08-19,13.89,14686369.0
2023-08-18,13.89,14686369.0
2023-08-17,13.74,16431728.0
2023-08-16,13.84,31503142.0
2023-08-15,13.43,37294352.0
2023-08-14,13.5,14103263.0
2023-08-13,13.63,18340627.0
2023-08-12,13.63,18340627.0
2023-08-11,13.63,18340627.0
2023-08-10,13.68,14819542.0
2023-08-09,13.6,15841938.0
2023-08-08,13.49,14557401.0
2023-08-07,13.47,19412097.0
2023-08-06,13.52,37894506.0
2023-08-05,13.52,37894506.0
2023-08-04,13.52,37894506.0
2023-08-03,14.03,16920322.0
2023-08-02,14.05,22692334.0
2023-08-01,14.19,24234299.0
2023-07-31,14.68,33933546.0
2023-07-30,13.93,10642523.0
2023-07-29,13.93,10642523.0
2023-07-28,13.93,10642523.0
2023-07-27,13.69,25733297.0
2023-07-26,14.54,15736803.0
2023-07-25,14.56,16448166.0
2023-07-24,14.32,23304219.0
2023-07-23,13.93,16233521.0
2023-07-22,13.93,16233521.0
2023-07-21,13.93,16233521.0
2023-07-20,13.6,17448537.0
2023-07-19,13.53,23866862.0
2023-07-18,13.39,23190598.0
2023-07-17,13.5,20927025.0
2023-07-16,13.53,15566294.0
2023-07-15,13.53,15566294.0
2023-07-14,13.53,15566294.0
2023-07-13,13.82,11689385.0
2023-07-12,13.61,13704028.0
2023-07-11,13.56,14985352.0
2023-07-10,13.6,15597834.0
2023-07-09,13.61,17071584.0
2023-07-08,13.61,17071584.0
2023-07-07,13.61,17071584.0
2023-07-06,13.51,22776095.0
2023-07-05,13.91,22915975.0
2023-07-04,13.97,9452613.0
2023-07-03,13.97,9452613.0
2023-07-02,13.83,31850679.0
2023-07-01,13.83,31850679.0
2023-06-30,13.83,31850679.0
2023-06-29,14.33,16081295.0
2023-06-28,14.18,18639384.0
2023-06-27,14.24,18343224.0
2023-06-26,14.42,17584058.0
2023-06-25,14.09,23307453.0
2023-06-24,14.09,23307453.0
2023-06-23,14.09,23307453.0
2023-06-22,14.68,26237914.0
2023-06-21,14.94,36407850.0
2023-06-20,14.23,26362896.0
2023-06-19,13.9,15220770.0
2023-06-18,13.9,15220770.0
2023-06-17,13.9,15220770.0
2023-06-16,13.9,15220770.0
2023-06-15,13.79,30404152.0
2023-06-14,13.89,34606521.0
2023-06-13,13.27,32261289.0
2023-06-12,13.98,29516838.0
2023-06-11,13.76,31185070.0
2023-06-10,13.76,31185070.0
2023-06-09,13.76,31185070.0
2023-06-08,13.15,18612897.0
2023-06-07,13.01,27943520.0
2023-06-06,12.65,20975664.0
2023-06-05,12.35,15118200.0
2023-06-04,12.24,19589001.0
2023-06-03,12.24,19589001.0
2023-06-02,12.24,19589001.0
2023-06-01,11.98,18589760.0
2023-05-31,11.54,15070327.0
2023-05-30,11.73,17059316.0
2023-05-29,11.97,13145093.0
2023-05-28,11.97,13145093.0
2023-05-27,11.97,13145093.0
2023-05-26,11.97,13145093.0
2023-05-25,11.75,17164447.0
2023-05-24,11.97,15163709.0
2023-05-23,11.79,13511008.0
2023-05-22,11.55,13505845.0
2023-05-21,11.71,15294778.0
2023-05-20,11.71,15294778.0
2023-05-19,11.71,15294778.0
2023-05-18,11.71,18480939.0
2023-05-17,11.75,22621530.0
2023-05-16,11.78,32017902.0
2023-05-15,11.69,24686890.0
2023-05-14,11.86,33418976.0
2023-05-13,11.86,33418976.0
2023-05-12,11.86,33418976.0
2023-05-11,11.31,39401788.0
2023-05-10,11.11,21228853.0
2023-05-09,11.01,14440427.0
2023-05-08,10.86,15334255.0
2023-05-07,10.82,21446265.0
2023-05-06,10.82,21446265.0
2023-05-05,10.82,21446265.0
2023-05-04,10.27,17398618.0
2023-05-03,10.13,24811053.0
2023-05-02,10.12,25490255.0
2023-05-01,10.51,14166430.0
2023-04-30,10.62,37538575.0
2023-04-29,10.62,37538575.0
2023-04-28,10.62,37538575.0
2023-04-27,11.5,35693049.0
2023-04-26,11.74,23299576.0
2023-04-25,11.82,22653210.0
2023-04-24,11.95,19775863.0
2023-04-23,11.6,12849853.0
2023-04-22,11.6,12849853.0
2023-04-21,11.6,12849853.0
2023-04-20,11.76,16229629.0
2023-04-19,11.66,27611000.0
2023-04-18,12.29,27060104.0
2023-04-17,12.11,16066858.0
2023-04-16,12.06,16852823.0
2023-04-15,12.06,16852823.0
2023-04-14,12.06,16852823.0
2023-04-13,11.89,13568743.0
2023-04-12,11.75,18964738.0
2023-04-11,11.57,23356150.0
2023-04-10,10.9,14805706.0
2023-04-09,10.69,12795441.0
2023-04-08,10.69,12795441.0
2023-04-07,10.69,12795441.0
2023-04-06,10.69,12795441.0
2023-04-05,10.87,19135226.0
2023-04-04,10.76,12803509.0
2023-04-03,10.92,20931042.0
2023-04-02,10.43,21188702.0
2023-04-01,10.43,21188702.0
2023-03-31,10.43,21188702.0
2023-03-30,10.53,14119737.0
2023-03-29,10.4,13150802.0
2023-03-28,10.21,12357751.0
2023-03-27,9.98,21918512.0
2023-03-26,9.7,19869269.0
2023-03-25,9.7,19869269.0
2023-03-24,9.7,19869269.0
2023-03-23,9.63,25095292.0
2023-03-22,9.91,14526420.0
2023-03-21,10.0,18549010.0
2023-03-20,9.77,28083542.0
2023-03-19,9.99,23413424.0
2023-03-18,9.99,23413424.0
2023-03-17,9.99,23413424.0
2023-03-16,10.02,21428197.0
2023-03-15,9.98,40117601.0
2023-03-14,10.25,18429445.0
2023-03-13,10.43,22280294.0
2023-03-12,10.88,16374952.0
2023-03-11,10.88,16374952.0
2023-03-10,10.88,16374952.0
2023-03-09,11.04,30532453.0
2023-03-08,11.28,20411763.0
2023-03-07,10.98,24410961.0
2023-03-06,11.43,21378818.0
2023-03-05,11.16,22583686.0
2023-03-04,11.16,22583686.0
2023-03-03,11.16,22583686.0
2023-03-02,10.76,34036989.0
2023-03-01,11.09,51054576.0
2023-02-28,11.09,49057651.0
2023-02-27,11.5,25699865.0
2023-02-26,11.38,19002444.0
2023-02-25,11.38,19002444.0
2023-02-24,11.38,19002444.0
2023-02-23,11.69,20401841.0
2023-02-22,11.27,15409034.0
2023-02-21,11.27,10352697.0
2023-02-20,11.55,17387892.0
2023-02-19,11.55,17387892.0
2023-02-18,11.55,17387892.0
2023-02-17,11.55,17387892.0
2023-02-16,11.64,12329963.0
2023-02-15,11.62,17681496.0
2023-02-14,11.63,17979687.0
2023-02-13,11.7,18872827.0
2023-02-12,11.53,33941310.0
2023-02-11,11.53,33941310.0
2023-02-10,11.53,33941310.0
2023-02-09,11.05,33568559.0
2023-02-08,11.2,21963735.0
2023-02-07,11.05,20381742.0
2023-02-06,11.19,27402106.0
2023-02-05,10.84,22173224.0
2023-02-04,10.84,22173224.0
2023-02-03,10.84,22173224.0
2023-02-02,10.92,34490400.0
2023-02-01,11.42,26299540.0
2023-01-31,11.6,21190942.0
2023-01-30,11.28,21754052.0
2023-01-29,11.29,23555770.0
2023-01-28,11.29,23555770.0
2023-01-27,11.29,23555770.0
2023-01-26,11.66,26390367.0
2023-01-25,11.93,19518047.0
2023-01-24,11.78,16408700.0
2023-01-23,11.73,29135620.0
2023-01-22,11.46,17955671.0
2023-01-21,11.46,17955671.0
2023-01-20,11.46,17955671.0
2023-01-19,11.35,24176636.0
2023-01-18,10.98,33252207.0
2023-01-17,11.31,27792903.0
2023-01-16,10.84,13486766.0
2023-01-15,10.84,13486766.0
2023-01-14,10.84,13486766.0
2023-01-13,10.84,13486766.0
2023-01-12,10.9,21875201.0
2023-01-11,10.61,21875497.0
2023-01-10,10.45,14703949.0
2023-01-09,10.24,19106070.0
2023-01-08,10.28,17669765.0
2023-01-07,10.28,17669765.0
2023-01-06,10.28,17669765.0
2023-01-05,10.13,27395945.0
2023-01-04,9.71,32807890.0
2023-01-03,9.5,46412193.0
2023-01-02,10.65,16007151.0
2023-01-01,10.65,16007151.0
2022-12-31,10.65,16007151.0
2022-12-30,10.65,16007151.0
2022-12-29,10.68,23821991.0
2022-12-28,10.85,20329037.0
2022-12-27,10.85,22063924.0
2022-12-26,11.09,26880064.0
2022-12-25,11.09,26880064.0
2022-12-24,11.09,26880064.0
2022-12-23,11.09,26880064.0
2022-12-22,10.5,26426319.0
2022-12-21,10.3,22213850.0
2022-12-20,9.99,30559267.0
2022-12-19,9.66,28210143.0
2022-12-18,9.37,25793560.0
2022-12-17,9.37,25793560.0
2022-12-16,9.37,25793560.0
2022-12-15,9.39,43705259.0
2022-12-14,9.14,122767332.0
2022-12-13,10.14,41830757.0
